ticker_yf,obs_date,y_inclusion_horizon,y_exclusion_horizon,y_any_change_horizon,days_to_next_inclusion,days_to_next_exclusion,days_to_next_any_change,horizon_days,date_grid_mode,label_fully_observed,证券代码,中文简称,英文简称,code_num,sources,universe_flag
0895.HK,2020-06-08,0,0,0,,,455.0,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2020-09-07,0,0,0,,,364.0,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2020-12-07,0,0,0,,,273.0,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2021-03-15,0,0,0,,,175.0,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2021-06-07,0,0,0,,,91.0,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2021-09-06,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2021-12-06,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2022-06-13,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2022-12-05,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2023-12-04,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2024-03-04,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2024-06-11,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2024-09-09,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2024-12-09,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2025-03-10,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2025-06-09,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2025-12-08,0,0,0,,,,60,event_dates,1,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0895.HK,2026-03-09,0,0,0,,,,60,event_dates,0,895,东江环保,DONGJIANG ENV,895,eligible,hk_only
0902.HK,2016-03-14,0,0,0,,357.0,357.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2016-06-06,0,0,0,,273.0,273.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2016-09-05,0,0,0,,182.0,182.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2016-12-05,0,0,0,,91.0,91.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2017-03-06,0,0,0,,833.0,833.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2017-09-04,0,0,0,,651.0,651.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2017-12-04,0,0,0,,560.0,560.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2018-03-05,0,0,0,,469.0,469.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2018-06-04,0,0,0,,378.0,378.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2018-09-10,0,0,0,,280.0,280.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2018-12-10,0,0,0,,189.0,189.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2019-03-11,0,0,0,,98.0,98.0,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2019-06-17,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2019-09-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2019-12-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2020-03-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2020-06-08,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2020-09-07,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2020-12-07,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2021-03-15,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2021-06-07,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2021-09-06,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2021-12-06,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2022-06-13,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2022-12-05,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2023-12-04,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2024-03-04,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2024-06-11,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2024-09-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2024-12-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2025-03-10,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2025-06-09,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2025-12-08,0,0,0,,,,60,event_dates,1,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0902.HK,2026-03-09,0,0,0,,,,60,event_dates,0,902,华能国际电力股份,HUANENG POWER,902,eligible,hk_only
0909.HK,2016-03-14,0,0,0,1729.0,,1729.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2016-06-06,0,0,0,1645.0,,1645.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2016-09-05,0,0,0,1554.0,,1554.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2016-12-05,0,0,0,1463.0,,1463.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2017-03-06,0,0,0,1372.0,,1372.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2017-09-04,0,0,0,1190.0,,1190.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2017-12-04,0,0,0,1099.0,,1099.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2018-03-05,0,0,0,1008.0,,1008.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2018-06-04,0,0,0,917.0,,917.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2018-09-10,0,0,0,819.0,,819.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2018-12-10,0,0,0,728.0,,728.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2019-03-11,0,0,0,637.0,,637.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2019-06-17,0,0,0,539.0,,539.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2019-09-09,0,0,0,455.0,,455.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2019-12-09,0,0,0,364.0,,364.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2020-03-09,0,0,0,273.0,,273.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2020-06-08,0,0,0,182.0,,182.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2020-09-07,0,0,0,91.0,,91.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2020-12-07,0,0,0,98.0,,98.0,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2021-03-15,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2021-06-07,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2021-09-06,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2021-12-06,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2022-06-13,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2022-12-05,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2023-12-04,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2024-03-04,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2024-06-11,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2024-09-09,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2024-12-09,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2025-03-10,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2025-06-09,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2025-12-08,0,0,0,,,,60,event_dates,1,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0909.HK,2026-03-09,0,0,0,,,,60,event_dates,0,909,明源云,MING YUAN CLOUD,909,eligible,hk_only
0914.HK,2016-03-14,0,0,0,1456.0,,1456.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2016-06-06,0,0,0,1372.0,,1372.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2016-09-05,0,0,0,1281.0,,1281.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2016-12-05,0,0,0,1190.0,,1190.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2017-03-06,0,0,0,1099.0,,1099.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2017-09-04,0,0,0,917.0,,917.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2017-12-04,0,0,0,826.0,,826.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2018-03-05,0,0,0,735.0,,735.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2018-06-04,0,0,0,644.0,,644.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2018-09-10,0,0,0,546.0,,546.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2018-12-10,0,0,0,455.0,,455.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2019-03-11,0,0,0,364.0,,364.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2019-06-17,0,0,0,266.0,,266.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2019-09-09,0,0,0,182.0,,182.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2019-12-09,0,0,0,91.0,,91.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2020-03-09,0,0,0,,,546.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2020-06-08,0,0,0,,,455.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2020-09-07,0,0,0,,,364.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2020-12-07,0,0,0,,,273.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2021-03-15,0,0,0,,,175.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2021-06-07,0,0,0,,,91.0,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2021-09-06,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2021-12-06,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2022-06-13,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2022-12-05,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2023-12-04,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2024-03-04,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2024-06-11,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2024-09-09,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2024-12-09,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2025-03-10,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2025-06-09,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2025-12-08,0,0,0,,,,60,event_dates,1,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0914.HK,2026-03-09,0,0,0,,,,60,event_dates,0,914,海螺水泥,CONCH CEMENT,914,eligible,hk_only
0916.HK,2016-03-14,0,0,0,,630.0,630.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2016-06-06,0,0,0,,546.0,546.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2016-09-05,0,0,0,,455.0,455.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2016-12-05,0,0,0,,364.0,364.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2017-03-06,0,0,0,,273.0,273.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2017-09-04,0,0,0,,91.0,91.0,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2017-12-04,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2018-03-05,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2018-06-04,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2018-09-10,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2018-12-10,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2019-03-11,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2019-06-17,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2019-09-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2019-12-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2020-03-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2020-06-08,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2020-09-07,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2020-12-07,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2021-03-15,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2021-06-07,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2021-09-06,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2021-12-06,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2022-06-13,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2022-12-05,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2023-12-04,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2024-03-04,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2024-06-11,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2024-09-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2024-12-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2025-03-10,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2025-06-09,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2025-12-08,0,0,0,,,,60,event_dates,1,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0916.HK,2026-03-09,0,0,0,,,,60,event_dates,0,916,龙源电力,CHINA LONGYUAN,916,eligible,hk_only
0917.HK,2016-03-14,0,0,0,3101.0,,3101.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2016-06-06,0,0,0,3017.0,,3017.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2016-09-05,0,0,0,2926.0,,2926.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2016-12-05,0,0,0,2835.0,,2835.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2017-03-06,0,0,0,2744.0,,2744.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2017-09-04,0,0,0,2562.0,,2562.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2017-12-04,0,0,0,2471.0,,2471.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2018-03-05,0,0,0,2380.0,,2380.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2018-06-04,0,0,0,2289.0,,2289.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2018-09-10,0,0,0,2191.0,,2191.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2018-12-10,0,0,0,2100.0,,2100.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2019-03-11,0,0,0,2009.0,,2009.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2019-06-17,0,0,0,1911.0,,1911.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2019-09-09,0,0,0,1827.0,,1827.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2019-12-09,0,0,0,1736.0,,1736.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2020-03-09,0,0,0,1645.0,,1645.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2020-06-08,0,0,0,1554.0,,1554.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2020-09-07,0,0,0,1463.0,,1463.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2020-12-07,0,0,0,1372.0,,1372.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2021-03-15,0,0,0,1274.0,,1274.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2021-06-07,0,0,0,1190.0,,1190.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2021-09-06,0,0,0,1099.0,,1099.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2021-12-06,0,0,0,1008.0,,1008.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2022-06-13,0,0,0,819.0,,819.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2022-12-05,0,0,0,644.0,,644.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2023-12-04,0,0,0,280.0,,280.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2024-03-04,0,0,0,189.0,,189.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2024-06-11,0,0,0,90.0,,90.0,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2024-09-09,0,0,0,,,,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2024-12-09,0,0,0,,,,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2025-03-10,0,0,0,,,,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2025-06-09,0,0,0,,,,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2025-12-08,0,0,0,,,,60,event_dates,1,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0917.HK,2026-03-09,0,0,0,,,,60,event_dates,0,917,趣致集团,QUNABOX GROUP,917,eligible,hk_only
0921.HK,2016-03-14,0,0,0,539.0,1092.0,539.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2016-06-06,0,0,0,455.0,1008.0,455.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2016-09-05,0,0,0,364.0,917.0,364.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2016-12-05,0,0,0,273.0,826.0,273.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2017-03-06,0,0,0,182.0,735.0,182.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2017-09-04,0,0,0,735.0,553.0,553.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2017-12-04,0,0,0,644.0,462.0,462.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2018-03-05,0,0,0,553.0,371.0,371.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2018-06-04,0,0,0,462.0,280.0,280.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2018-09-10,0,0,0,364.0,182.0,182.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2018-12-10,0,0,0,273.0,91.0,91.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2019-03-11,0,0,0,182.0,,182.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2019-06-17,0,0,0,84.0,,84.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2019-09-09,0,0,0,1638.0,,1638.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2019-12-09,0,0,0,1547.0,,1547.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2020-03-09,0,0,0,1456.0,,1456.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2020-06-08,0,0,0,1365.0,,1365.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2020-09-07,0,0,0,1274.0,,1274.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2020-12-07,0,0,0,1183.0,,1183.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2021-03-15,0,0,0,1085.0,,1085.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2021-06-07,0,0,0,1001.0,,1001.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2021-09-06,0,0,0,910.0,,910.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2021-12-06,0,0,0,819.0,,819.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2022-06-13,0,0,0,630.0,,630.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2022-12-05,0,0,0,455.0,,455.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2023-12-04,0,0,0,91.0,,91.0,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2024-03-04,0,0,0,,,,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
0921.HK,2024-06-11,0,0,0,,,,60,event_dates,1,921,海信家电,HISENSE HA,921,eligible,hk_only
