year,event_day,n_events,avg_daily_ret,med_daily_ret,avg_cum_ret,med_cum_ret
2024,-12,289,-0.005649492850718109,-0.0053050397877983935,0.09923741028005387,0.010606086768613965
2024,-11,289,-0.005078648094351542,-0.005952375461590109,0.0971788934689113,0.0
2024,-10,289,0.004877937010123155,0.0,0.09969163763301733,0.004878044241882984
2024,-9,289,-0.007004895097588999,-0.00468932744492534,0.09079343157991517,-0.000993033536758614
2024,-8,289,0.005560503289393801,0.002911205423533403,0.09495050454097974,0.002932548449136041
2024,-7,289,7.240080785249516e-05,0.0,0.09255220076684148,0.0011641709783698495
2024,-6,289,-0.003531573107396249,-0.0037037001061669406,0.08863489690871859,-0.002979100610275842
2024,-5,289,0.008550984068132898,0.005675282029410145,0.09686702838480875,0.004210522300318598
2024,-4,289,0.009305054791974422,0.004437915067004861,0.10435782559508686,0.01250004768371582
2024,-3,289,-0.0036563344107150278,0.0,0.09479008235476574,0.005300407417766717
2024,-2,289,-0.006368104311742788,-0.002173859185215843,0.00224784570761415,0.003921564960883028
2024,-1,289,9.407205780518722e-05,-0.004160916733650932,-0.0007792647845884358,0.0
2024,0,289,0.0035246342627959742,0.0,0.0,0.0
2024,1,289,-0.020796499550833045,-0.014123068907333391,-0.020796499550833045,-0.014123068907333391
2024,2,289,-0.018962259122413203,-0.007004326557148666,-0.03901412713067304,-0.026168199809568193
2024,3,289,0.0009789552317696752,-0.00593471264263723,-0.03706374207004095,-0.027692295954777624
2024,4,289,0.000927138745197685,0.0,-0.035497718613354864,-0.03191486326155479
2024,5,289,0.00133727471724763,0.0,-0.03549894961436482,-0.030232540396756935
2024,6,289,0.005309131361158906,0.0,-0.03205304029893155,-0.026898745518428746
2024,7,289,0.010595957260946427,0.006896600107140438,-0.0220147755515967,-0.012048181523292234
2024,8,289,0.008791104183831954,0.005102051289342047,-0.01409057379123915,-0.010989065691980104
2024,9,289,0.005626622970994681,0.002433029615531268,-0.00895305640524752,-0.007830639830285757
2024,10,289,0.00023954671254367588,-0.0014555680074606059,-0.007191357354722243,-0.003717439170466408
2024,11,289,0.021422191433326195,0.0166666501098216,0.014350913064641405,0.01672319342125106
2024,12,289,0.006821984706016187,0.0016583336147173444,0.02049610843993753,0.016748776619024186
2024,13,289,0.042456368611360054,0.02935349882351157,0.06366341407875682,0.04477611468194209
2024,14,289,0.04887800122394236,0.03776980177753919,0.1180228609395416,0.08381392871942706
2024,15,289,0.04794251169335808,0.023809572804273094,0.17655526882082326,0.12676061422336438
2024,16,289,0.04873362644301704,0.015151552682972858,0.24681800220980032,0.1422445319761627
2024,17,289,-0.02612326368723012,-0.01980196150035629,0.20275280143875746,0.12914158035183831
2024,18,289,0.015040907969661763,0.0035336498768310243,0.2226960196099429,0.14260324530579127
2024,19,289,0.041304838944876764,0.025114076210768888,0.2800729562938998,0.1826484296646047
2024,20,289,-0.06577623329898251,-0.04219879062872289,0.16502323113606668,0.11111112449038019
2024,21,289,-0.022514607068040923,-0.016073518106727636,0.1356884127251832,0.10243593792646544
2024,22,289,0.0015419233719913227,0.0,0.13753285848423438,0.09968348425505624
2024,23,289,-0.006678038605512898,-0.0016722790718962655,0.12740485970162982,0.09283390619805232
2024,24,289,-0.014388468815453543,-0.014613814659467539,0.10766367569964866,0.0789163833164277
2024,25,289,0.0077535706683020044,0.0021052845737390413,0.11851871918659773,0.0870252688225992
2024,26,289,-0.01666352892761113,-0.010025053072035384,0.09698629093435539,0.07432433303208819
2024,27,289,0.022724516690212315,0.01404058576135947,0.12340832163457141,0.09651893039694204
2024,28,289,-0.0053832824714021114,-0.006797594723847222,0.1160624409527639,0.083860714964485
2024,29,289,0.0013048624440370829,0.0,0.11858211784492134,0.09527688124882872
2024,30,289,0.0016762710446556744,0.0,0.12364086237436898,0.10772834665145847
2024,31,289,-0.007582707876141879,-0.010126572498773356,0.11298933537694349,0.10129571655315806
2024,32,289,0.0005772995817356562,0.0,0.11588682314508683,0.09446253034497776
2024,33,289,0.0041560759080105985,0.0,0.11900543818871952,0.0885341284956438
2024,34,289,-0.0004999701012195261,-0.0016694077507136695,0.12056423845957083,0.0921569168269758
2024,35,289,0.0013490614995883992,-0.0016722790718962655,0.12206389921409139,0.08438820984859907
2024,36,289,0.0022771886379020874,0.0,0.1212396524339825,0.08468683359655271
2024,37,289,0.011915828418632816,0.008253087061479425,0.13246237564345023,0.09259250061011981
2024,38,289,0.008255071654102367,0.001781490870731428,0.13971259641215875,0.09364825710190328
2024,39,289,0.013352528021333512,0.008787295851474974,0.15774357318263377,0.10722611707163732
2024,40,289,0.005100422231485668,-0.0038387679040453593,0.1618051643946291,0.10169492381566325
2024,41,289,0.011116627444707173,0.006896600107140438,0.17412406419036638,0.10664521904560198
2024,42,289,-0.0078571257737798,-0.010152274434545583,0.1632794568624038,0.10526313725600911
2024,43,289,-0.010076179729116116,-0.0109170307495422,0.14935499208495998,0.09148263560676839
2024,44,289,-0.01364037225245664,-0.012121200736670112,0.13008106590196214,0.08141401819334781
2024,45,289,0.006183439741928701,0.0018691303574036588,0.1365587773516206,0.09585123007618757
2024,46,289,-0.0074991704568150895,-0.006633571691278095,0.1246768201816379,0.08034279724256432
2024,47,289,0.0008019538179355934,0.0,0.12496168219120103,0.07945204226736724
2024,48,289,-0.007221633145941661,-0.001991982486588051,0.11394895474949164,0.07044116285036206
2024,49,289,0.0047820433900770945,0.004329089630527694,0.12107117399455022,0.0721648775032413
2024,50,289,0.008609787973645864,0.0,0.12922508959821757,0.08017488384740568
2024,51,289,-0.0011601175235769093,-0.0015480230375826132,0.1279282555858065,0.07500004768371582
2024,52,289,-0.0171865801656541,-0.016877621850007518,0.10791291679844416,0.06382978993230615
2024,53,289,0.004409802550909631,0.0,0.11307572704337217,0.07225049077097423
2024,54,289,-0.006548109459427303,-0.00321026980181105,0.10550114445578447,0.05841447468031191
2024,55,289,0.003521476065773532,0.0032133184905003276,0.10939325375284262,0.06870231855708342
2024,56,289,-0.0031403287550176556,-0.006477366856436517,0.10628238091485503,0.07123729656752431
2024,57,289,0.0035816186679694835,0.0006807507942472313,0.11073781487393268,0.06785138488068787
2024,58,289,0.00983128304448531,0.0051282001121668586,0.1224352736933051,0.07249999046325684
2024,59,289,0.0022886860277868673,0.0,0.1235134613317979,0.07588074987746318
2024,60,289,0.0026686963451691427,0.0,0.12430790131192235,0.07954543114693746
2025,-60,102,,,-0.031145899841191236,-0.04761153100983245
2025,-59,104,0.010549572491850333,0.009607834066165832,-0.02109038792668677,-0.02873429918135373
2025,-58,104,0.01851921314433395,0.01779567254778258,-0.0064561082400072505,-0.026354294341038975
2025,-57,105,-0.014886303925426836,-0.016836430128612356,-0.027139407492454946,-0.036363602210010226
2025,-56,105,0.011523602176282654,0.0033755240983432966,-0.017973251798399256,-0.03367496656554647
2025,-55,106,0.01501872142762015,0.008928634150297876,0.0005638623176941853,-0.021291650112064853
2025,-54,106,-0.01622739165583474,-0.014160387854560197,-0.017508802818890945,-0.04196736958488578
2025,-53,106,-0.005290970771490956,-0.011108574330207621,-0.02171143915953154,-0.04330441226387788
2025,-52,106,0.0007923376267428393,-0.0038055179596924726,-0.020887833509704648,-0.04902210014884528
2025,-51,106,1.9816987856429326e-05,0.0,-0.020525234250589556,-0.04839265438567247
2025,-50,106,-0.01076753491653176,-0.011034119718451363,-0.03136042053842,-0.061493423277528714
2025,-49,106,-0.0014665019173379713,-0.005277250599032113,-0.03137721719559056,-0.0694058832669634
2025,-48,108,-0.000474151381861905,0.0,-0.0362375247759644,-0.06411270781088163
2025,-47,108,0.0047853255549406715,0.004464632225534726,-0.0341397716001578,-0.05636892479433164
2025,-46,109,0.007092383343242193,0.0,-0.03292914121816547,-0.056635268525024984
2025,-45,112,-0.004463480009050501,-0.000896847301534498,-0.05232017772641974,-0.06540381762837183
2025,-44,112,0.005485484491936085,0.0012243316861717535,-0.048937377594087894,-0.07405435551936562
2025,-43,112,-0.028600936168018665,-0.02222904701180256,-0.08103529358544599,-0.07884515117045332
2025,-42,113,-0.0009052469695284837,-0.0053788021155234955,-0.08396134298077534,-0.0999999498066132
2025,-41,113,-0.007433580429090813,-0.005485869565932333,-0.09373046500433449,-0.09531251944135843
2025,-40,113,-0.014718770949668197,0.0,-0.10885577514705587,-0.11585369509756627
2025,-39,113,-0.012902678081875162,-0.008783804403769024,-0.12141579875521319,-0.12218653297372417
2025,-38,113,0.0008692509697866889,0.0,-0.12403111471243401,-0.12660543202410468
2025,-37,113,-0.024685560534702968,-0.01976282722596967,-0.14875412955129846,-0.14385960039706314
2025,-36,113,-0.002210511456211264,0.0,-0.15020488872098145,-0.1440366742908119
2025,-35,113,0.012964586894332638,0.012658215623466695,-0.13990425312717206,-0.13341965815592616
2025,-34,113,-0.004942884565234106,-0.010101000370632551,-0.14436800636717242,-0.13292112589879568
2025,-33,113,0.011875169867556556,0.012461047158154548,-0.13442475506539406,-0.13388436265789816
2025,-32,113,0.0035145466171734316,0.0,-0.13206088417813497,-0.13028889822271084
2025,-31,113,0.017870064213213566,0.013986000461365,-0.11854720131088413,-0.10636864199057305
2025,-30,113,0.01307085432629035,0.008130073421291018,-0.10991192695306927,-0.09214095895075769
2025,-29,113,-0.00025165089612433947,-0.000854355313713584,-0.11111185147372651,-0.10305343233589426
2025,-28,113,-0.0023073916025246576,-0.0009881649204468435,-0.11256580819754923,-0.1071428571428571
2025,-27,113,0.008365631269078147,0.005368192022976226,-0.1068596300485188,-0.09999996682871948
2025,-26,113,0.006209180746030584,0.0030864168005624304,-0.10112820823437055,-0.09450171697424248
2025,-25,113,0.0005143674551803628,-0.0033388951069659445,-0.10070011316906773,-0.08333335056322089
2025,-24,113,0.0030209826400318784,0.0,-0.09769880888020123,-0.08853126537008238
2025,-23,113,0.005861749977212849,0.005272360750352201,-0.09365040055578479,-0.0851063052687262
2025,-22,113,-0.008147815641610908,-0.008059079902155153,-0.1024189083719985,-0.07727975521080954
2025,-21,113,0.017394577099013854,0.0084033529263976,-0.0893862147958184,-0.06329884008129971
2025,-20,113,0.018991484788262604,0.00757575004991895,-0.07573050868101677,-0.06910577090273107
2025,-19,113,0.015066888794663745,0.01395352892701407,-0.0630765437766929,-0.060000038146972634
2025,-18,113,-0.0067933134550771865,-0.009708728874782357,-0.07072621432982215,-0.07021275257405835
2025,-17,113,0.015693620751371862,0.01119820790398407,-0.059028832690830216,-0.045039605054624676
2025,-16,113,-0.009869728924260083,-0.007164759161794265,-0.06820199887608237,-0.047169768882415086
2025,-15,113,0.03172381582077946,0.022967034007870923,-0.04089358586751237,-0.030303090509739783
2025,-14,113,0.01280478638343098,0.0,-0.03095338815668496,-0.022784848756428056
2025,-13,113,0.004908613958678038,0.0,-0.027371262412856947,-0.019806755183611302
2025,-12,113,0.007672558271793574,0.002118692653888754,-0.0201936835603544,-0.02554346167522925
2025,-11,113,-0.00244152754588037,0.0,-0.025590936415944187,-0.023809501283202916
2025,-10,113,0.008429231991219924,0.001841662835723401,-0.019613777531140113,-0.023809501283202916
2025,-9,113,-0.012109440652097377,-0.004915709116891098,-0.03747646313082896,-0.04010027945526595
2025,-8,113,-0.00035780790681388903,-0.0068336523652807735,-0.03889231027238265,-0.03910610879026677
2025,-7,113,0.027599105412932482,0.013080445257270812,-0.015012182300637977,-0.0035087687010102453
2025,-6,113,0.01793781289066884,0.008474669590729178,0.0009680877821138034,0.0
2025,-5,113,-0.027920692440655547,-0.028213154523283324,-0.027253924060818786,-0.029824492130764435
2025,-4,113,0.005990032062695851,0.006079021628696113,-0.023196012652008165,-0.014893552694667744
2025,-3,113,-0.004113916696464647,-0.0025746259971224372,-0.02829217744606422,-0.020693861611237097
