event_date,ticker_yf,y_inclusion_binary,index,neg_subtype,feature_anchor_date,feature_boundary_calendar,calendar_days_before,close_at_event_anchor,ret_5d_pre,ret_20d_pre,ret_60d_pre,dist_from_60d_high,dist_from_252d_high,volume_at_event_anchor,dollar_volume_at_event_anchor,avg_volume_20d_pre,avg_volume_60d_pre,avg_dollar_volume_20d_pre,avg_dollar_volume_60d_pre,realized_vol_20d_pre,realized_vol_60d_pre,shares_source,market_cap_available,market_cap_is_approx,turnover_available,market_cap_approx,share_turnover_at_event_anchor,year,month,prior_inclusion_count_ticker
2024-09-09,2257.HK,0,Hang Seng Composite Index,Removal,2024-05-10,2024-05-12,120,7.429999828338623,0.04353931850592985,0.027662490835064446,-0.7397548151702297,-0.7567921435714733,-0.8734241953702053,4217400.0,31335281.27603531,4441199.65,3677160.8333333335,29280332.63447366,30988897.702506725,0.054832912603418646,0.08658155926758963,,0,0,0,,,2024,9,0.0
2020-09-07,2269.HK,1,Hang Seng Index,,2020-05-08,2020-05-10,120,41.599998474121094,0.031404953362487165,0.094736801950555,0.12941176226902473,0.0,0.0,13420047.0,558273934.7226334,10667115.6,20766746.95,418121193.64097327,756247085.1903245,0.020503004384807542,0.03535688380491965,,0,0,0,,,2020,9,0.0
2024-09-09,2269.HK,1,Hang Seng Corporate Sustainability Benchmark Index,,2024-05-10,2024-05-12,120,14.65999984741211,0.05014325267566777,0.03971627310580339,-0.17268620680116198,-0.3259770185097881,-0.7125490225997626,60551883.0,887690595.5405159,42176624.8,54626496.71666667,582192013.3863999,848297270.7826345,0.03386999834444837,0.05734234276356922,,0,0,0,,,2024,9,1.0
2020-09-07,2280.HK,0,Hang Seng Composite Index,Removal,2020-05-08,2020-05-10,120,1.2999999523162842,-0.015151590409901994,-0.015151590409901994,-0.4468085084796868,-0.4514767868819476,-0.6596858704097635,2447500.0,3181749.8832941055,930601.5,1372884.2333333334,1211425.1718945503,2412295.4445518893,0.03199008891565746,0.034945695719167405,,0,0,0,,,2020,9,0.0
2018-09-10,2282.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Exclusion,2018-05-11,2018-05-13,120,22.899999618530273,0.006593389825506613,0.14499998092651367,0.006593389825506613,-0.03578948974609375,-0.08764943145433657,8561122.0,196049690.53419113,8329537.0,8959831.666666666,185548106.8930811,196458305.03825912,0.021440530398054297,0.02230427220817674,yfinance_info_static_sharesOutstanding,1,1,1,86919581868.88779,0.0022555296093108067,2018,9,0.0
2024-09-09,2282.HK,1,Hang Seng ESG 50 Index,,2024-05-10,2024-05-12,120,14.579999923706055,-0.021476490135359017,0.06113538330281432,0.33272399295606014,-0.021476490135359017,-0.021476490135359017,5005464.0,72979664.7381134,6347569.75,6294248.0,88824484.69387937,82192982.69779228,0.02565220564955997,0.024694286683741788,yfinance_info_static_sharesOutstanding,1,1,1,55340066293.77756,0.0013187491382951099,2024,9,0.0
2016-03-14,2298.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2015-11-13,2015-11-15,120,7.760000228881836,0.006485109012642765,0.08228732863456978,-0.05250297601130527,-0.09767443201488979,-0.09767443201488979,695850.0,5399796.159267426,1956524.0,2326216.6333333333,15013785.67010801,18582509.31581177,0.018732692481202757,0.02820933205813075,yfinance_info_static_sharesOutstanding,1,1,1,16911791232.574654,0.0003192917938146378,2016,3,0.0
2017-09-04,2298.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2017-05-05,2017-05-07,120,2.2899999618530273,-0.017167366164289044,-0.017167366164289044,0.0,-0.09126984952949224,-0.6214876215442116,7298000.0,16712419.721603394,2837496.55,5819765.85,6689504.252155984,13537014.28964591,0.01978648904395388,0.022672798263582948,yfinance_info_static_sharesOutstanding,1,1,1,4990721666.904224,0.003348698011438136,2017,9,1.0
2018-03-05,2313.HK,1,Hang Seng China Enterprises Index,,2017-11-03,2017-11-05,120,67.0,0.00979655675700486,0.04851327699680286,0.26058321874887413,-0.019033718794604915,-0.019033718794604915,1582633.0,106036411.0,1710648.0,3728837.1333333333,111899693.27341118,226014559.3822005,0.01832081051191999,0.021002316666296227,yfinance_info_static_sharesOutstanding,1,1,1,100690011799.0,0.00105309761222069,2018,3,0.0
2018-09-10,2313.HK,1,Hang Seng Index,,2018-05-11,2018-05-13,120,89.80000305175781,0.03337170857258598,0.05647062413832726,0.21680215905653544,0.0,0.0,1951813.0,175272813.35646057,2430103.0,2355572.85,208448033.37399942,191459679.04027978,0.015887490858490696,0.021981388515691577,yfinance_info_static_sharesOutstanding,1,1,1,134954677116.8915,0.0012987531599564154,2018,9,1.0
2020-06-08,2319.HK,1,Hang Seng China Enterprises Index,,2020-02-07,2020-02-09,120,31.100000381469727,0.079861152963139,-0.018927456373161622,0.0315091467648172,-0.04892967413270177,-0.07025412041465129,9000079.0,279902460.3332577,9291264.6,7671850.266666667,288744981.6397147,236275790.74058536,0.023832040032355988,0.017207888531536673,,0,0,0,,,2020,6,0.0
2020-09-07,2319.HK,1,Hang Seng Corporate Sustainability Index,,2020-05-08,2020-05-10,120,27.600000381469727,-0.0018082906962153533,-0.008976660559270266,-0.08910887536552792,-0.08910887536552792,-0.17488789979195363,9944723.0,274474358.59361076,10686645.2,11536223.916666666,295845897.4227066,318176151.3619901,0.02374706177094911,0.0232011813359102,,0,0,0,,,2020,9,1.0
2026-03-09,2319.HK,0,Hang Seng HKEX Stock Connect China Enterprises Index,Removal,2025-11-07,2025-11-09,120,14.399999618530273,0.018387501336256884,-0.0136986820351932,-0.12355451302128195,-0.14540063545836868,-0.2871287586805604,14978879.0,215695851.88601112,18176474.2,24568280.266666666,261322016.7142988,371032987.54573405,0.012237975127103897,0.015041148675663127,,0,0,0,,,2026,3,2.0
2016-09-05,2326.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2016-05-06,2016-05-08,120,0.4300000071525574,-0.21818182212262105,-0.2711863961585512,-0.28333334989017844,-0.34848486353652586,-0.8527397274255171,321452000.0,138224362.29920387,24752300.0,16070933.516666668,11779497.069072723,8523628.61419929,0.03660418504621599,0.036468807159179474,yfinance_info_static_sharesOutstanding,1,1,1,9066151171.005035,0.01524620091723894,2016,9,0.0
2017-03-06,2326.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2016-11-04,2016-11-06,120,0.6000000238418579,0.176470656983444,0.176470656983444,0.44578321905159823,-0.07692300638503313,-0.40594056484430674,39080000.0,23448000.931739807,11641131.8,23286821.933333334,6384002.796399653,13335843.753876146,0.033462414997558296,0.0416548306241414,yfinance_info_static_sharesOutstanding,1,1,1,12650443786.683453,0.0018535318860846963,2017,3,1.0
2020-09-07,2328.HK,0,Hang Seng China 50 Index,Removal,2020-05-08,2020-05-10,120,7.239999771118164,-0.025572013675664307,0.0,-0.15813959884024342,-0.17351602945764888,-0.28740158662873494,24833695.0,179795946.1160183,32217860.35,32251378.3,234845014.00899202,243113752.78727692,0.02584183627644169,0.029639526326662974,,0,0,0,,,2020,9,0.0
2020-12-07,2328.HK,0,Hang Seng China Enterprises Index,Removal,2020-08-07,2020-08-09,120,6.21999979019165,0.01633985400367921,-0.10503597685000132,-0.12640450980804496,-0.18904827531669577,-0.38779528704658695,27739772.0,172541376.01996422,42339425.4,41490637.916666664,269240465.4344347,283979670.58687717,0.014186735211310324,0.03119950635461177,,0,0,0,,,2020,12,0.0
2024-12-09,2328.HK,1,Hang Seng China Enterprises Index,,2024-08-09,2024-08-11,120,9.850000381469727,-0.03620351036122327,0.05800214151604299,-0.04922773089850574,-0.0742481143197331,-0.1267729951554527,8744526.0,86133584.43577194,23279745.0,26725333.916666668,227107291.81401333,264007812.19718188,0.015369207823676444,0.016372843871602434,,0,0,0,,,2024,12,0.0
2018-03-05,2329.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2017-11-03,2017-11-05,120,2.25,-0.025974001846660322,-0.13461535287326498,-0.10714285038496085,-0.16044778210677502,-0.16044778210677502,1558000.0,3505500.0,2290200.0,1541866.7666666666,5704467.081880569,3913478.803775843,0.02145721690665339,0.020042568413182624,yfinance_info_static_sharesOutstanding,1,1,1,9999940468.5,0.00035055208688915604,2018,3,0.0
2021-09-06,2329.HK,0,Hang Seng Composite Index,Removal,2021-05-07,2021-05-09,120,0.4000000059604645,0.0,0.025641078544558438,-0.4871794607277208,-0.4936708922837715,-0.6899224668302453,5035000.0,2014000.0300109386,4191711.2,6500337.066666666,1834178.2931617736,3636865.956116699,0.0753808880335391,0.06681814365581241,yfinance_info_static_sharesOutstanding,1,1,1,1777767220.8907955,0.0011328817442149556,2021,9,0.0
2018-09-10,2331.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Exclusion,2018-05-11,2018-05-13,120,9.050000190734863,0.037844026789060736,-0.052356019896741546,0.5391156487409958,-0.07653061075540246,-0.07653061075540246,12913177.0,116864254.31299305,14156893.3,16370421.75,127001835.91363068,133822505.78135112,0.023583765734145043,0.031114959217704626,yfinance_info_static_sharesOutstanding,1,1,1,23303969374.446884,0.005014778917497903,2018,9,0.0
2019-03-11,2331.HK,1,Hang Seng Composite LargeCap & MidCap Index,,2018-11-09,2018-11-11,120,8.029999732971191,0.012610328726011977,0.24883358434645175,-0.06627914223430798,-0.08853582854646946,-0.18061228809332774,19749450.0,158588078.2263279,13275536.4,14402583.5,96921363.51926784,106947664.00013727,0.030927223934639623,0.029357498112177773,yfinance_info_static_sharesOutstanding,1,1,1,20677443525.974358,0.007669617282577244,2019,3,0.0
2021-09-06,2331.HK,1,Hang Seng China Enterprises Index,,2021-05-07,2021-05-09,120,68.5,0.08044161437503039,0.2696941433049165,0.34577599109054624,-0.017216599724291015,-0.017216599724291015,18662680.0,1278393580.0,13488216.8,14017079.2,844223337.6726891,739822737.3537922,0.022725460070389975,0.034928955971779446,yfinance_info_static_sharesOutstanding,1,1,1,176389156741.0,0.007247574644722191,2021,9,1.0
2025-03-10,2331.HK,0,Hang Seng China Enterprises Index,Removal,2024-11-08,2024-11-10,120,17.3799991607666,0.09308173444932022,-0.03658546126750284,0.23613077112841308,-0.16642691401517007,-0.3691470184366885,32000050.0,556160842.1444893,32374268.15,37230182.7,525234252.9376661,604121130.7777611,0.032034426487632335,0.04143299318169519,yfinance_info_static_sharesOutstanding,1,1,1,44753918191.6337,0.012427087160570848,2025,3,2.0
2016-03-14,2333.HK,0,Hang Seng China 50 Index,Exclusion,2015-11-13,2015-11-15,120,9.800000190734863,-0.03162052356155143,0.003070596884911403,0.34246574447669076,-0.09090905069681476,-0.5079497655110304,19978600.0,195790283.81061554,41801160.5,54330609.43333333,407104925.58481383,466579751.1527706,0.02582584159117718,0.0507560977983236,yfinance_info_static_sharesOutstanding,1,1,1,22724005242.271423,0.008616011205912084,2016,3,0.0
2019-06-17,2333.HK,0,Hang Seng China Enterprises Index,Exclusion,2019-02-15,2019-02-17,120,5.800000190734863,0.07407409042651403,0.16232474083564807,0.2108559993581114,-0.03333330154418945,-0.38100317379152315,43396953.0,251702335.6773119,41657989.2,32932115.666666668,227028442.53567886,165866518.27995816,0.025528410671511844,0.027232448533353753,yfinance_info_static_sharesOutstanding,1,1,1,13448901242.271423,0.018715457206733208,2019,6,0.0
2018-09-10,2342.HK,0,Hang Seng Corporate Sustainability Benchmark Index,Exclusion,2018-05-11,2018-05-13,120,1.5099999904632568,0.2689074939964602,0.24793383707302397,0.1984126999144531,0.0,-0.1468926515621536,45024063.0,67986334.70061707,13475632.2,8796722.883333333,18089747.443585437,11098569.293774834,0.03826218295794541,0.032874319417442656,yfinance_info_static_sharesOutstanding,1,1,1,4704396795.148329,0.014451658238253154,2018,9,0.0
2020-09-07,2342.HK,1,Hang Seng Composite Index,,2020-05-08,2020-05-10,120,3.190000057220459,0.006309142096266429,-0.07803467570801359,0.009493661574342616,-0.12362638316340446,-0.12362638316340446,39522607.0,126077118.59150171,63045110.95,60565481.7,205192239.79058206,194486559.66599405,0.027359258827374895,0.036310499023164806,yfinance_info_static_sharesOutstanding,1,1,1,9938427907.610031,0.012685821114118284,2020,9,0.0
2024-09-09,2352.HK,1,Hang Seng (China A) Corporate Sustainability Benchmark Index,,2024-05-10,2024-05-12,120,5.599999904632568,-0.06976745475492585,-0.138461553133451,-0.15151515370448654,-0.15151515370448654,-0.30000001192092896,800.0,4479.999923706055,80.0,503.3333333333333,452.1999931335449,3291.9667371114097,0.025457475911747483,0.014916987717977259,,0,0,0,,,2024,9,0.0
2019-09-09,2356.HK,0,Hang Seng Composite LargeCap & MidCap Index,Exclusion,2019-05-10,2019-05-12,120,14.800000190734863,-0.027595273910986373,0.0027100244737636725,-0.03267973815469505,-0.03771130815281787,-0.23316058156544506,337780.0,4999144.064426422,326462.75,378915.31666666665,4887304.288141871,5678782.4498806475,0.008097794376599448,0.008626068458797154,yfinance_info_static_sharesOutstanding,1,1,1,20805131821.72594,0.00024028418119446964,2019,9,0.0
2020-09-07,2356.HK,1,Hang Seng Composite Index,,2020-05-08,2020-05-10,120,7.340000152587891,-0.03674537233285635,0.08100150129967965,-0.2645290090922052,-0.2832030940771795,-0.5177398144671138,301600.0,2213744.046020508,895747.6,885224.8333333334,6551156.011737156,6767810.472097739,0.026071176946579358,0.024376732862116012,yfinance_info_static_sharesOutstanding,1,1,1,10318220863.380753,0.00021454706924108012,2020,9,0.0
2024-09-09,2356.HK,1,Hang Seng Composite Index,,2024-05-10,2024-05-12,120,6.860000133514404,0.026946154161885616,0.10645166847634058,0.42028990514988096,0.0,0.0,1533600.0,10520496.20475769,785152.5,622530.7333333333,5057892.205033016,3639413.4342547017,0.013477915441852699,0.017128480750331278,yfinance_info_static_sharesOutstanding,1,1,1,9643459813.208158,0.0010909462380242721,2024,9,1.0
2023-12-04,2359.HK,1,Hang Seng Index,,2023-08-04,2023-08-06,120,78.94999694824219,0.09424802880876237,0.24822129562438233,0.13924954504370102,-0.008788506769950022,-0.2809654393996097,2834328.0,223770186.95031738,2165993.15,1781361.4666666666,157765210.66069108,123723580.42634119,0.026172244421826623,0.029790717057532487,,0,0,0,,,2023,12,0.0
2020-09-07,2362.HK,0,Hang Seng Composite Index,Removal,2020-05-08,2020-05-10,120,0.5,-0.09090911061310525,0.03092780464424627,-0.2063492003421874,-0.39759034933277626,-0.39759034933277626,2696000.0,1348000.0,3312029.7,12160695.833333334,1650085.8155985207,8272480.6634859275,0.04504278733436896,0.05528941465264097,,0,0,0,,,2020,9,0.0
2021-09-06,2362.HK,1,Hang Seng Composite Index,,2021-05-07,2021-05-09,120,1.25,-0.07407409042651403,-0.06015040626614199,0.2886597558053079,-0.1610738308729016,-0.1610738308729016,11571500.0,14464375.0,18859460.0,26121635.0,24076202.48963654,33215914.50745046,0.050220690443634794,0.05478168152935716,,0,0,0,,,2021,9,0.0
