date,index,change_type,ticker,ticker_normalized,company,source_row_id,change_type_raw,index_raw,index_normalization_status,symbol_rank_within_row,is_primary_symbol,symbol_token_raw,ticker_yf_normalized,ticker_parse_status,ticker_yf,event_anchor_date,close_at_event_anchor,ret_5d_pre,ret_20d_pre,ret_60d_pre,dist_from_60d_high,dist_from_252d_high,volume_at_event_anchor,dollar_volume_at_event_anchor,avg_volume_20d_pre,avg_volume_60d_pre,avg_dollar_volume_20d_pre,avg_dollar_volume_60d_pre,realized_vol_20d_pre,realized_vol_60d_pre,shares_source,market_cap_available,market_cap_is_approx,turnover_available,market_cap_approx,share_turnover_at_event_anchor
2016-03-14,Hang Seng Composite LargeCap & MidCap Index,Inclusion,3996,3996.HK,China Energy Engineering Corporation Ltd. - H Shares,35,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,3996.HK,3996.HK,parse_ok,3996.HK,2016-03-11,1.2000000476837158,0.0,-0.039999961853027344,-0.22580639703216543,-0.26829264746897963,-0.26829264746897963,812829.0,975394.838758707,1190841.45,11859517.916666666,1443479.7519777417,18537602.876353495,0.0250889394138981,0.035376507019852496,yfinance_info_static_sharesOutstanding,1,1,1,11114923641.667366,8.775542416703338e-05
2016-03-14,Hang Seng Index,Exclusion,291,0291.HK,China Resources Beer,36,Exclusion,Hang Seng Index,unchanged,1,1,0291.HK,0291.HK,parse_ok,0291.HK,2016-03-11,13.819762229919434,-0.0013244395063393144,0.21221871326596276,0.023066575319951266,-0.09156623907820782,-0.4155038782827781,39581123.0,547001708.6531954,12986905.8,9564209.933333334,171195650.27624536,122703945.23535419,0.042273195997278815,0.03722348492501801,yfinance_info_static_sharesOutstanding,1,1,1,44831308673.85864,0.012201332614056721
2016-03-14,Hang Seng Index,Inclusion,1038,1038.HK,Cheung Kong Infrastructure,37,Inclusion,Hang Seng Index,unchanged,1,1,1038.HK,1038.HK,parse_ok,1038.HK,2016-03-11,75.3499984741211,0.009377052028585853,-0.009204530566031877,0.09044862717820057,-0.05812501907348633,-0.05812501907348633,19316374.0,1455488751.4255524,4817498.5,2634813.6333333333,368710837.2986458,196320610.4755511,0.017648840941683,0.01430629969833518,yfinance_info_static_sharesOutstanding,1,1,1,189852680861.1288,0.007666411371300024
2016-06-06,Hang Seng Composite LargeCap & MidCap Index,Inclusion,1578,1578.HK,"Bank of Tianjin Co., Ltd. – H Shares MidCap Financials",38,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,1578.HK,1578.HK,parse_ok,1578.HK,2016-06-03,7.389999866485596,-0.0013513822639132922,0.008185531160170179,,-0.01466668446858721,-0.01466668446858721,1000.0,7389.999866485596,1042700.0,1724304.347826087,7509203.803443909,12641545.99937667,0.021849877696082983,0.01678613203567808,yfinance_info_static_sharesOutstanding,1,1,1,13040386839.970608,5.66700969624169e-07
2016-06-06,Hang Seng Composite LargeCap & MidCap Index,Inclusion,2016,2016.HK,"China Zheshang Bank Co., Ltd. – H Shares MidCap Financials",39,Inclusion,Hang Seng Composite LargeCap & MidCap Index,unchanged,1,1,2016.HK,2016.HK,parse_ok,2016.HK,2016-06-03,3.806478977203369,0.002557457068699698,0.0,,-0.010101097780970236,-0.010101097780970236,540657.0,2057999.504377842,180035.75,4474661.369565218,685079.3230662107,17046411.339109007,0.0011705091595711889,0.0021606186012696465,yfinance_info_static_sharesOutstanding,1,1,1,22535116840.839386,9.132411067193675e-05
2016-09-05,Hang Seng China 50 Index,Exclusion,600958,600958.SH,Orient Securities Company Limited,40,Exclusion,Hang Seng China 50 Index,unchanged,1,1,600958.SH,600958.SS,parse_ok,600958.SS,2016-09-02,16.320310592651367,0.0006021240513534032,0.01651385672554806,-0.0567536769775967,-0.06313413861165418,-0.38874583620242376,16301302.0,266042311.70460892,20632250.65,27303713.45,341101752.7443172,456030634.6054724,0.012034489606797866,0.014529020101977947,yfinance_info_static_sharesOutstanding,1,1,1,121904280306.96707,0.002182386959954876
2016-09-05,Hang Seng China 50 Index,Inclusion,600606,600606.SH,Greenland Holdings Corporation Limited,41,Inclusion,Hang Seng China 50 Index,unchanged,1,1,600606.SH,600606.SS,parse_ok,600606.SS,2016-09-02,8.216449737548828,-0.03458802784863346,0.03602624754260719,-0.19234042704777798,-0.16972874916544733,-0.5052137759554569,84644888.0,695480467.79245,162023422.3,77447760.78333333,1436060274.5476127,680895103.4411408,0.03853703696467178,0.026185784462206887,yfinance_info_static_sharesOutstanding,1,1,1,115475778377.51923,0.006022738946333405
2016-09-05,Hang Seng China A Industry Top Index,Exclusion,000839,000839.SZ,"CITIC Guoan Information Industry Co.,Ltd",42,Exclusion,Hang Seng China A Industry Top Index,unchanged,1,1,000839.SZ,000839.SZ,parse_ok,000839.SZ,2016-09-02,12.65999984741211,0.08390406820469498,0.36129027825447246,0.6817215797954819,-0.014018715189773712,-0.014018715189773712,293790633.0,3719389368.951107,325797088.4,266313592.46666667,3758971577.2135,2667464692.7908216,0.04101592331094882,0.042395258228242666,yfinance_info_static_sharesOutstanding,1,1,1,49625001018.201965,0.07494991017908234
2016-09-05,Hang Seng China A Industry Top Index,Exclusion,002241,002241.SZ,Goertek Inc.,43,Exclusion,Hang Seng China A Industry Top Index,unchanged,1,1,002241.SZ,002241.SZ,parse_ok,002241.SZ,2016-09-02,15.039999961853027,0.015872992356176452,0.17683883224592312,0.026270913401359675,0.0,-0.1669897697237065,46175554.0,694480330.3985424,32761399.1,24061450.3,467811231.6679823,338347662.03325486,0.021330385149858123,0.02057783487925323,yfinance_info_static_sharesOutstanding,1,1,1,53326499642.02438,0.013023174876665851
2016-09-05,Hang Seng China A Industry Top Index,Exclusion,600111,600111.SH,"China Northern Rare Earth (Group) High-Tech Co.,Ltd",44,Exclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600111.SH,600111.SS,parse_ok,600111.SS,2016-09-02,13.1899995803833,-0.006028701930719693,0.002279614993847545,-0.061877724983532834,-0.13451445023115338,-0.22228771860848118,20966252.0,276544855.08221054,35068567.5,58634353.11666667,474180108.95343816,823487383.3865446,0.012387065117214876,0.018960786374939857,yfinance_info_static_sharesOutstanding,1,1,1,47682716939.038,0.005799687451446424
