date,index,change_type,ticker,ticker_normalized,company,source_row_id,change_type_raw,index_raw,index_normalization_status,symbol_rank_within_row,is_primary_symbol,symbol_token_raw,ticker_yf_normalized,ticker_parse_status,ticker_yf,y_enter_stock_connect,asof_date,fundamentals_available,revenue_ttm_asof,net_income_ttm_asof,ocf_ttm_asof,roe_asof,roa_asof,rev_ttm_qoq_trend,ni_ttm_qoq_trend,ocf_ttm_qoq_trend,fundamental_staleness_days
2020-09-07,Hang Seng Corporate Sustainability Index,Removal,69,0069.HK,Shangri-La Asia Ltd.,953,Removal,Hang Seng Corporate Sustainability Index,unchanged,1,1,0069.HK,0069.HK,parse_ok,0069.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,78,0078.HK,Regal Hotels International Holdings Ltd.,926,Removal,Hang Seng Composite Index,unchanged,1,1,0078.HK,0078.HK,parse_ok,0078.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Index,Removal,83,0083.HK,Sino Land Co. Ltd.,972,Removal,Hang Seng Index,unchanged,1,1,0083.HK,0083.HK,parse_ok,0083.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,148,0148.HK,Kingboard Holdings Ltd.,955,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,0148.HK,0148.HK,parse_ok,0148.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Index,Removal,151,0151.HK,Want Want China Holdings Ltd.,973,Removal,Hang Seng Index,unchanged,1,1,0151.HK,0151.HK,parse_ok,0151.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,175,0175.HK,Geely Automobile Holdings Ltd.,962,Removal,Hang Seng ESG 50 Index,unchanged,1,1,0175.HK,0175.HK,parse_ok,0175.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,215,0215.HK,Hutchison Telecommunications Hong Kong Holdings Ltd.,988,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,0215.HK,0215.HK,parse_ok,0215.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,288,0288.HK,WH Group Ltd.,956,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,0288.HK,0288.HK,parse_ok,0288.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,308,0308.HK,China Travel International Investment Hong Kong Ltd.,989,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,0308.HK,0308.HK,parse_ok,0308.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,315,0315.HK,SmarTone Telecommunications Holdings Ltd.,990,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,0315.HK,0315.HK,parse_ok,0315.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,317,0317.HK,CSSC Offshore & Marine Engineering (Group) Co. Ltd. - H Shs,927,Removal,Hang Seng Composite Index,unchanged,1,1,0317.HK,0317.HK,parse_ok,0317.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,384,0384.HK,China Gas Holdings Ltd.,957,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,0384.HK,0384.HK,parse_ok,0384.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,390,0390.HK,China Railway Group Ltd. - H Shares,963,Removal,Hang Seng ESG 50 Index,unchanged,1,1,0390.HK,0390.HK,parse_ok,0390.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,451,0451.HK,GCL New Energy Holdings Ltd.,928,Removal,Hang Seng Composite Index,unchanged,1,1,0451.HK,0451.HK,parse_ok,0451.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,525,0525.HK,Guangshen Railway Co. Ltd. - H Shares,929,Removal,Hang Seng Composite Index,unchanged,1,1,0525.HK,0525.HK,parse_ok,0525.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,582,0582.HK,Landing International Development Ltd.,930,Removal,Hang Seng Composite Index,unchanged,1,1,0582.HK,0582.HK,parse_ok,0582.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,607,0607.HK,Fullshare Holdings Ltd.,931,Removal,Hang Seng Composite Index,unchanged,1,1,0607.HK,0607.HK,parse_ok,0607.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Corporate Sustainability Index,Inclusion,659,0659.HK,NWS Holdings Ltd.,950,Inclusion,Hang Seng Corporate Sustainability Index,unchanged,1,1,0659.HK,0659.HK,parse_ok,0659.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,659,0659.HK,NWS Holdings Ltd.,958,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,0659.HK,0659.HK,parse_ok,0659.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,687,0687.HK,Tysan Holdings Ltd.,932,Removal,Hang Seng Composite Index,unchanged,1,1,0687.HK,0687.HK,parse_ok,0687.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,699,0699.HK,CAR Inc.,896,Inclusion,Hang Seng Composite Index,unchanged,1,1,0699.HK,0699.HK,parse_ok,0699.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,709,0709.HK,Giordano International Ltd.,933,Removal,Hang Seng Composite Index,unchanged,1,1,0709.HK,0709.HK,parse_ok,0709.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,732,0732.HK,Truly International Holdings Ltd.,934,Removal,Hang Seng Composite Index,unchanged,1,1,0732.HK,0732.HK,parse_ok,0732.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Removal,762,0762.HK,China Unicom (Hong Kong) Ltd.,852,Removal,Hang Seng China 50 Index,unchanged,1,1,0762.HK,0762.HK,parse_ok,0762.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,836,0836.HK,China Resources Power Holdings Co. Ltd.,959,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,0836.HK,0836.HK,parse_ok,0836.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,906,0906.HK,CPMC Holdings Ltd.,935,Removal,Hang Seng Composite Index,unchanged,1,1,0906.HK,0906.HK,parse_ok,0906.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Index,Removal,1088,1088.HK,China Shenhua Energy Co. Ltd. - H Shares,974,Removal,Hang Seng Index,unchanged,1,1,1088.HK,1088.HK,parse_ok,1088.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China Enterprises Index,Removal,1099,1099.HK,Sinopharm Group Co. Ltd. - H Shares,891,Removal,Hang Seng China Enterprises Index,unchanged,1,1,1099.HK,1099.HK,parse_ok,1099.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Corporate Sustainability Index,Removal,1109,1109.HK,China Resources Land Ltd.,954,Removal,Hang Seng Corporate Sustainability Index,unchanged,1,1,1109.HK,1109.HK,parse_ok,1109.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,1112,1112.HK,Health and Happiness (H&H) International Holdings Ltd.,964,Removal,Hang Seng ESG 50 Index,unchanged,1,1,1112.HK,1112.HK,parse_ok,1112.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1131,1131.HK,Agritrade Resources Ltd.,936,Removal,Hang Seng Composite Index,unchanged,1,1,1131.HK,1131.HK,parse_ok,1131.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1141,1141.HK,CMBC Capital Holdings Ltd.,897,Inclusion,Hang Seng Composite Index,unchanged,1,1,1141.HK,1141.HK,parse_ok,1141.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1205,1205.HK,CITIC Resources Holdings Ltd.,937,Removal,Hang Seng Composite Index,unchanged,1,1,1205.HK,1205.HK,parse_ok,1205.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China Enterprises Index,Removal,1211,1211.HK,BYD Co. Ltd. - H Shares,892,Removal,Hang Seng China Enterprises Index,unchanged,1,1,1211.HK,1211.HK,parse_ok,1211.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,1268,1268.HK,China MeiDong Auto Holdings Ltd.,978,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,1268.HK,1268.HK,parse_ok,1268.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1286,1286.HK,Impro Precision Industries Ltd.,938,Removal,Hang Seng Composite Index,unchanged,1,1,1286.HK,1286.HK,parse_ok,1286.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,1316,1316.HK,Nexteer Automotive Group Ltd.,965,Removal,Hang Seng ESG 50 Index,unchanged,1,1,1316.HK,1316.HK,parse_ok,1316.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1475,1475.HK,Nissin Foods Co. Ltd.,898,Inclusion,Hang Seng Composite Index,unchanged,1,1,1475.HK,1475.HK,parse_ok,1475.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,1658,1658.HK,"Postal Savings Bank of China Co., Ltd. - H Shares",966,Removal,Hang Seng ESG 50 Index,unchanged,1,1,1658.HK,1658.HK,parse_ok,1658.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1675,1675.HK,AsiaInfo Technologies Ltd.,899,Inclusion,Hang Seng Composite Index,unchanged,1,1,1675.HK,1675.HK,parse_ok,1675.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1681,1681.HK,Consun Pharmaceutical Group Ltd.,939,Removal,Hang Seng Composite Index,unchanged,1,1,1681.HK,1681.HK,parse_ok,1681.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1773,1773.HK,Tianli Education International Holdings Ltd.,900,Inclusion,Hang Seng Composite Index,unchanged,1,1,1773.HK,1773.HK,parse_ok,1773.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Removal,1800,1800.HK,China Communications Construction Company Limited,853,Removal,Hang Seng China 50 Index,unchanged,1,1,1800.HK,1800.HK,parse_ok,1800.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1801,1801.HK,"Innovent Biologics, Inc.",901,Inclusion,Hang Seng Composite Index,unchanged,1,1,1801.HK,1801.HK,parse_ok,1801.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1806,1806.HK,Huifu Payment Ltd.,940,Removal,Hang Seng Composite Index,unchanged,1,1,1806.HK,1806.HK,parse_ok,1806.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China Enterprises Index,Inclusion,1810,1810.HK,Xiaomi Corporation - W,888,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,1810.HK,1810.HK,parse_ok,1810.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Index,Inclusion,1810,1810.HK,Xiaomi Corporation - W,969,Inclusion,Hang Seng Index,unchanged,1,1,1810.HK,1810.HK,parse_ok,1810.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1817,1817.HK,Mulsanne Group Holding Ltd.,902,Inclusion,Hang Seng Composite Index,unchanged,1,1,1817.HK,1817.HK,parse_ok,1817.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,1905,1905.HK,"Haitong UniTrust International Leasing Co., Ltd. - H Shares",941,Removal,Hang Seng Composite Index,unchanged,1,1,1905.HK,1905.HK,parse_ok,1905.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,1995,1995.HK,Ever Sunshine Lifestyle Services Group Ltd.,903,Inclusion,Hang Seng Composite Index,unchanged,1,1,1995.HK,1995.HK,parse_ok,1995.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,2003,2003.HK,VCREDIT Holdings Ltd.,942,Removal,Hang Seng Composite Index,unchanged,1,1,2003.HK,2003.HK,parse_ok,2003.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,2039,2039.HK,"China Int'l Marine Containers (Group) Co., Ltd.",979,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,2039.HK,2039.HK,parse_ok,2039.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,2051,2051.HK,51 Credit Card Inc.,943,Removal,Hang Seng Composite Index,unchanged,1,1,2051.HK,2051.HK,parse_ok,2051.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,2255,2255.HK,Haichang Ocean Park Holdings Ltd.,944,Removal,Hang Seng Composite Index,unchanged,1,1,2255.HK,2255.HK,parse_ok,2255.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Index,Inclusion,2269,2269.HK,WuXi Biologics (Cayman) Inc.,970,Inclusion,Hang Seng Index,unchanged,1,1,2269.HK,2269.HK,parse_ok,2269.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,2280,2280.HK,HC Group Inc.,945,Removal,Hang Seng Composite Index,unchanged,1,1,2280.HK,2280.HK,parse_ok,2280.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Corporate Sustainability Index,Inclusion,2319,2319.HK,China Mengniu Dairy Co. Ltd.,951,Inclusion,Hang Seng Corporate Sustainability Index,unchanged,1,1,2319.HK,2319.HK,parse_ok,2319.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,2319,2319.HK,China Mengniu Dairy Co. Ltd.,960,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,2319.HK,2319.HK,parse_ok,2319.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Removal,2328,2328.HK,PICC Property and Casualty Co. Ltd. - H Shares,854,Removal,Hang Seng China 50 Index,unchanged,1,1,2328.HK,2328.HK,parse_ok,2328.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,2342,2342.HK,Comba Telecom Systems Holdings Ltd.,904,Inclusion,Hang Seng Composite Index,unchanged,1,1,2342.HK,2342.HK,parse_ok,2342.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,2356,2356.HK,Dah Sing Banking Group Ltd.,905,Inclusion,Hang Seng Composite Index,unchanged,1,1,2356.HK,2356.HK,parse_ok,2356.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,2356,2356.HK,Dah Sing Banking Group Ltd.,980,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,2356.HK,2356.HK,parse_ok,2356.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,2362,2362.HK,Jinchuan Group International Resources Co. Ltd.,946,Removal,Hang Seng Composite Index,unchanged,1,1,2362.HK,2362.HK,parse_ok,2362.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,2500,2500.HK,Venus Medtech (Hangzhou) Inc. - B - H Shares,906,Inclusion,Hang Seng Composite Index,unchanged,1,1,2500.HK,2500.HK,parse_ok,2500.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Inclusion,2688,2688.HK,ENN Energy Holdings Ltd.,961,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,2688.HK,2688.HK,parse_ok,2688.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Inclusion,300124,300124.SZ,"Shenzhen Inovance Technology Co., Ltd",834,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,300124.SZ,300124.SZ,parse_ok,300124.SZ,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,300297,300297.SZ,"Bluedon Information Security Technologies Co.,Ltd.",991,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,300297.SZ,300297.SZ,parse_ok,300297.SZ,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,300633,300633.SZ,Sonoscape Medical Corp.,992,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,300633.SZ,300633.SZ,parse_ok,300633.SZ,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Inclusion,300760,300760.SZ,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",848,Inclusion,Hang Seng China 50 Index,unchanged,1,1,300760.SZ,300760.SZ,parse_ok,300760.SZ,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,3377,3377.HK,Sino-Ocean Group Holding Ltd.,967,Removal,Hang Seng ESG 50 Index,unchanged,1,1,3377.HK,3377.HK,parse_ok,3377.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,3382,3382.HK,Tianjin Port Development Holdings Ltd.,947,Removal,Hang Seng Composite Index,unchanged,1,1,3382.HK,3382.HK,parse_ok,3382.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Inclusion,3690,3690.HK,Meituan Dianping - W,849,Inclusion,Hang Seng China 50 Index,unchanged,1,1,3690.HK,3690.HK,parse_ok,3690.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China Enterprises Index,Inclusion,3690,3690.HK,Meituan Dianping - W,889,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,3690.HK,3690.HK,parse_ok,3690.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,3759,3759.HK,"Pharmaron Beijing Co., Ltd. - H Shares",907,Inclusion,Hang Seng Composite Index,unchanged,1,1,3759.HK,3759.HK,parse_ok,3759.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Inclusion,3813,3813.HK,Pou Sheng International (Holdings) Ltd.,908,Inclusion,Hang Seng Composite Index,unchanged,1,1,3813.HK,3813.HK,parse_ok,3813.HK,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Composite Index,Removal,3983,3983.HK,China BlueChemical Ltd. - H Shares,948,Removal,Hang Seng Composite Index,unchanged,1,1,3983.HK,3983.HK,parse_ok,3983.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng ESG 50 Index,Removal,3988,3988.HK,Bank of China Ltd. - H Shares,968,Removal,Hang Seng ESG 50 Index,unchanged,1,1,3988.HK,3988.HK,parse_ok,3988.HK,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600011,600011.SH,"Huaneng Power International,Inc.",881,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600011.SH,600011.SS,parse_ok,600011.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,600023,600023.SH,"Zhejiang Zheneng Electric Power Co.,Ltd.",867,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600023.SH,600023.SS,parse_ok,600023.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600023,600023.SH,"Zhejiang Zheneng Electric Power Co.,Ltd.",882,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600023.SH,600023.SS,parse_ok,600023.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Inclusion,600028,600028.SH,China Petroleum & Chemical Corporation,835,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600028.SH,600028.SS,parse_ok,600028.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Inclusion,600031,600031.SH,"Sany Heavy Industry Co.,Ltd.",858,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600031.SH,600031.SS,parse_ok,600031.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Removal,600050,600050.SH,China United Network Communications Limited,855,Removal,Hang Seng China 50 Index,unchanged,1,1,600050.SH,600050.SS,parse_ok,600050.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Removal,600089,600089.SH,"TBEA Co.,Ltd.",843,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600089.SH,600089.SS,parse_ok,600089.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,600118,600118.SH,"China Spacesat Co.,Ltd.",868,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600118.SH,600118.SS,parse_ok,600118.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,600143,600143.SH,"Kingfa Sci.&Tech. Co.,Ltd.",981,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,600143.SH,600143.SS,parse_ok,600143.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Inclusion,600183,600183.SH,"Shengyi Technology Co.,Ltd.",836,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600183.SH,600183.SS,parse_ok,600183.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Inclusion,600188,600188.SH,Yanzhou Coal Mining Company Limited,859,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600188.SH,600188.SS,parse_ok,600188.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Inclusion,600276,600276.SH,"Jiangsu Hengrui Medicine Co.,Ltd.",876,Inclusion,Hang Seng China A Top 100 Index,unchanged,1,1,600276.SH,600276.SS,parse_ok,600276.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600297,600297.SH,"China Grand Automotive Services Group Co., Ltd.",883,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600297.SH,600297.SS,parse_ok,600297.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Inclusion,600346,600346.SH,"Hengli Petrochemical Co.,Ltd.",860,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600346.SH,600346.SS,parse_ok,600346.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600362,600362.SH,Jiangxi Copper Company Limited,884,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600362.SH,600362.SS,parse_ok,600362.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Inclusion,600585,600585.SH,Anhui Conch Cement Company Limited,861,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600585.SH,600585.SS,parse_ok,600585.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Inclusion,600606,600606.SH,Greenland Holdings Corporation Limited,862,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600606.SH,600606.SS,parse_ok,600606.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,600688,600688.SH,Sinopec Shanghai Petrochemical Company Limited,869,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600688.SH,600688.SS,parse_ok,600688.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600688,600688.SH,Sinopec Shanghai Petrochemical Company Limited,885,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600688.SH,600688.SS,parse_ok,600688.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Removal,600795,600795.SH,"GD Power Development Co.,Ltd.",886,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600795.SH,600795.SS,parse_ok,600795.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China 50 Index,Removal,600887,600887.SH,"Inner Mongolia Yili Industrial Group Co.,Ltd.",856,Removal,Hang Seng China 50 Index,unchanged,1,1,600887.SH,600887.SS,parse_ok,600887.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,601111,601111.SH,Air China Limited,870,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601111.SH,601111.SS,parse_ok,601111.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,601186,601186.SH,China Railway Construction Corporation Limited,871,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601186.SH,601186.SS,parse_ok,601186.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Inclusion,601231,601231.SH,"Universal Scientific Industrial(Shanghai)Co., Ltd.",837,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601231.SH,601231.SS,parse_ok,601231.SS,1,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Removal,601601,601601.SH,"China Pacific Insurance (Group) Co., Ltd.",844,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601601.SH,601601.SS,parse_ok,601601.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Removal,601607,601607.SH,"Shanghai Pharmaceuticals Holding Co.,Ltd",845,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601607.SH,601607.SS,parse_ok,601607.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Industry Top Index,Removal,601607,601607.SH,"Shanghai Pharmaceuticals Holding Co.,Ltd",872,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601607.SH,601607.SS,parse_ok,601607.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng (China A) Corporate Sustainability Index,Removal,601618,601618.SH,Metallurgical Corporation of China Ltd.,846,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601618.SH,601618.SS,parse_ok,601618.SS,0,2020-06-09,0,,,,,,,,,
2020-09-07,Hang Seng China A Top 100 Index,Inclusion,601658,601658.SH,"Postal Savings Bank of China Co.,Ltd.",877,Inclusion,Hang Seng China A Top 100 Index,unchanged,1,1,601658.SH,601658.SS,parse_ok,601658.SS,1,2020-06-09,0,,,,,,,,,
