announcement_date,ref_trading_day,cutoff_trading_days_before,asof_date,asof_calendar_ok,ticker_yf,y_review,in_eligible_universe,row_kind,y_review_code
2017-12-04,2017-12-04,5,2017-11-27,True,1083.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1088.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1093.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1099.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1108.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1109.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1112.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1113.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1114.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1117.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1128.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1138.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1157.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1164.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1171.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1177.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1186.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1193.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1196.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1199.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1208.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1209.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1211.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1258.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1276.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1277.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1288.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1299.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1302.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1304.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1308.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1310.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1313.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1316.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1318.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1330.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1333.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1336.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1339.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1347.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1349.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1357.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1359.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1361.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1364.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1368.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1375.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1378.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1384.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1385.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1398.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1405.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1415.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1428.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1448.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1456.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1475.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1478.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1513.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1519.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1528.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1530.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1548.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1579.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1585.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1610.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1618.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1635.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1658.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1675.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1681.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1686.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1691.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1729.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1735.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1766.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1772.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1773.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1776.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1783.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1787.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1788.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1789.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1797.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1800.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1801.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1810.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1811.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1816.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1818.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1828.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1833.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1836.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1858.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1860.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1876.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1877.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1880.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1882.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1883.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1888.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1896.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1898.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1907.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1908.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1910.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1918.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1919.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1921.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1928.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1929.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1951.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1952.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1963.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1972.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1988.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1997.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,1999.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2005.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2007.HK,included,True,event,1
2017-12-04,2017-12-04,5,2017-11-27,True,2009.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2013.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2015.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2016.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2018.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2020.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2038.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2039.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2050.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2057.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2068.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2096.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2097.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2099.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2128.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2145.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2155.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2157.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2158.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2162.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2171.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2172.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2186.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2192.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2196.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2202.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2208.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2218.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2228.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2232.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2233.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2238.HK,included,True,event,1
2017-12-04,2017-12-04,5,2017-11-27,True,2252.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2255.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2259.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2268.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2269.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2273.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2276.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2282.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2285.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2291.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2313.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2314.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2315.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2318.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2319.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2328.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2331.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2333.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2338.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2343.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2356.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2357.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2359.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2367.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2378.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2380.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2382.HK,included,True,event,1
2017-12-04,2017-12-04,5,2017-11-27,True,2386.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2388.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2400.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2402.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2410.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2419.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2423.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2431.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2432.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2460.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2465.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2473.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2477.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2498.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2506.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2507.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2510.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2517.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2533.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2555.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2556.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2562.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2565.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2570.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2575.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2577.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2579.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2580.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2582.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2583.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2586.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2587.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2588.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2589.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2590.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2591.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2595.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2600.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2601.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2602.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2603.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2607.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2609.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2610.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2611.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2617.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2618.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2627.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2628.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2629.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2631.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2637.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2643.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2648.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2652.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2655.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2656.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2659.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2661.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2665.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2666.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2669.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2676.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2685.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2687.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2688.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2689.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2691.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2692.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2698.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2714.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2727.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2768.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2788.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2799.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2800.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2801.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2825.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2828.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2837.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2858.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2865.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2866.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2869.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2877.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2880.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2883.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2888.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2889.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,2899.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3032.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3033.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3037.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3039.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3040.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3067.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3069.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3070.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3088.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3110.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3115.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3167.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3174.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3200.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3268.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3288.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3306.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3311.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3317.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3320.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3323.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3328.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3330.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3339.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3347.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3360.HK,no_change,True,eligible_no_change,0
2017-12-04,2017-12-04,5,2017-11-27,True,3369.HK,no_change,True,eligible_no_change,0
