source_row_id,index_raw,index,index_normalization_status
1688,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1689,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1690,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1691,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1692,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1693,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1694,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1695,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1696,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1697,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1698,Hang Seng ESG 50 Index,Hang Seng ESG 50 Index,unchanged
1699,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1700,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1701,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1702,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1703,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1704,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1705,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1706,Hang Seng Stock Connect China Enterprises Index,Hang Seng Stock Connect China Enterprises Index,unchanged
1707,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1708,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1709,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1710,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1711,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1712,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1713,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1714,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1715,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1716,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1717,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1718,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1719,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1720,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1721,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1722,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1723,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1724,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1725,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1726,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1727,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1728,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1729,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1730,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1731,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1732,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1733,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1734,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1735,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1736,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1737,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1738,Hang Seng Stock Connect Greater Bay Area Composite Index,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged
1739,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1740,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1741,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1742,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1743,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1744,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1745,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1746,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1747,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1748,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1749,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1750,Hang Seng Hong Kong-Listed Biotech Index,Hang Seng Hong Kong-Listed Biotech Index,unchanged
1751,Hang Seng Index,Hang Seng Index,unchanged
1752,Hang Seng Index,Hang Seng Index,unchanged
1753,Hang Seng Index,Hang Seng Index,unchanged
1754,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1755,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1756,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1757,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1758,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1759,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1760,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1761,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1762,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1763,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1764,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1765,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1766,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1767,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1768,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1769,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1770,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1771,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1772,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1773,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1774,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1775,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1776,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1777,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1778,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1779,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1780,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1781,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1782,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1783,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1784,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1785,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1786,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1787,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1788,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1789,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1790,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1791,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1792,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1793,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1794,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1795,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1796,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1797,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1798,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1799,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1800,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1801,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1802,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1803,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1804,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1805,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1806,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1807,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1808,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1809,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1810,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1811,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1812,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1813,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1814,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1815,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1816,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1817,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1818,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1819,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1820,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1821,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1822,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1823,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1824,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1825,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1826,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1827,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1828,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1829,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1830,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1831,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1832,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1833,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1834,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1835,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1836,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1837,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1838,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1839,Hang Seng Biotech Index,Hang Seng Biotech Index,unchanged
1840,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1841,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1842,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1843,Hang Seng Index,Hang Seng Index,unchanged
1844,Hang Seng Index,Hang Seng Index,unchanged
1845,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1846,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1847,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1848,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1849,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1850,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1851,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1852,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
1853,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1854,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1855,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1856,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1857,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1858,Hang Seng Composite Index,Hang Seng Composite Index,unchanged
1859,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1860,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1861,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1862,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1863,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1864,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1865,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1866,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1867,Hang Seng Index,Hang Seng Index,unchanged
1868,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1869,Hang Seng TECH Index,Hang Seng TECH Index,unchanged
1870,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1871,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1872,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1873,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1874,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1875,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1876,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
1877,Hang Seng HKEX Stock Connect China Enterprises Index,Hang Seng HKEX Stock Connect China Enterprises Index,unchanged
